# Shot_number n_t/(n_d+n_t)
94024     nan
94025     nan
94026     nan
94027     0.00925701181874
94028     0.00970902767799
94029     0.00929105544158
94030     0.00937593434615
94031     0.0297632084271
94032     0.00965863165484
94033     0.00916068754604
94034     nan
94035     0.0129302997633
94036     0.0710570800473
94037     0.0580177758168
94038     0.0103588098994
94039     0.00999889897054
94040     0.0143648765647
94041     0.010034960557
94042     0.00988266673739
94043     0.00918987733341
94044     0.010084703443
94045     0.0095534005888
94046     0.00976230197946
94047     0.0146326793196
94048     0.00998857394601
94049     0.0102713628185
94050     nan
94051     0.00829207001132
94052     0.0114964371164
94053     0.00844109544127
94054     0.00883432251054
94055     0.00898016061777
94056     0.00894875437257
94057     0.00919913798877
94058     0.0105439521913
94059     0.00979905496442
94060     0.00966896107443
94061     nan
94062     nan
94063     0.00880579327384
94064     0.00949533317259
94065     0.0123307064712
94066     0.00983155666341
94067     0.00804145603369
94068     0.00959086107859
94069     0.00831715334891
94070     0.00966541347213
94071     0.00843429077391
94072     nan
94073     nan
94074     0.00847989724586
94075     0.00829737281084
94076     0.00888864603235
94077     nan
94078     0.0100252144765
94079     nan
94080     0.00890823761291
94081     0.00980181664549
94082     0.0108646590836
94083     0.00840127725936
94084     0.00853189418016
94085     0.00852783643881
94086     0.00843740063256
94087     0.00858542387346
94088     0.00872132913723
94089     0.0088772561351
94090     0.00860005332834
94091     0.00851228138339
94092     0.00900706101297
94093     0.00894352562611
94094     nan
94095     0.0107465428551
94096     nan
94097     nan
94098     nan
94099     nan
94100     0.0110758831703
94101     0.0112001955654
94102     nan
94103     nan
94104     nan
94105     0.00506278784714
94106     0.00859552939649
94107     nan
94108     0.0566769095392
94109     0.00981623151839
94110     0.00930006535137
94111     0.00899275793921
94112     0.0110861519343
94113     nan
94114     0.00827827158215
94115     0.0568773486466
94116     0.0256089739365
94117     0.00907858152496
94118     nan
94119     0.0187683116725
94120     0.0183747494648
94121     nan
94122     0.0120330454054
94123     0.0900935373535
94124     0.0104801207274
94125     0.0106988984983
94126     0.010216369697
94127     0.595664020699
94128     nan
94129     0.00931437057293
94130     nan
94131     0.00940162701449
94132     0.0131412729238
94133     nan
94134     nan
94135     0.0097475425716
94136     0.0121554377277
94137     0.009390490586
94138     nan
94139     nan
94140     0.0157386423093
94141     0.00800750305912
94142     0.00827159596391
94143     0.00889289108488
94144     0.00897190209976
94145     0.00979724383326
94146     nan
94147     0.00918944796322
94148     nan
94149     0.0172234891773
94150     nan
94151     nan
94152     0.00916472297971
94153     0.00883922696005
94154     0.00840520603314
94155     0.0088427658278
94156     0.0090674302202
94157     0.00940616935657
94158     0.00870429160341
94159     0.010581217249
94160     nan
94161     0.0105865417658
94162     0.0101651280432
94163     0.0105926862164
94164     0.0106622232028
94165     nan
94166     nan
94167     nan
94168     nan
94169     nan
94170     nan
94171     0.00876895146628
94172     nan
94173     nan
94174     0.00910778427973
94175     0.00945704197749
94176     0.00961253944026
94177     nan
94178     0.0102444633046
94179     0.00997810254971
94180     0.0104061312309
94181     0.0105312047564
94182     0.0107871266079
94183     0.010963297794
94184     0.0115217092102
94185     0.011505062101
94186     0.0117671316065
94187     nan
94188     nan
94189     nan
94190     nan
94191     nan
94192     nan
94193     nan
94194     nan
94195     nan
94196     nan
94197     nan
94198     0.00921883101398
94199     0.010882138149
94200     nan
94201     nan
94202     nan
94203     0.00876981160297
94204     0.00855426088292
94205     0.00849329456023
94206     0.00865594912872
94207     0.00871299383971
94208     0.0095163185431
94209     0.009359386148
94210     0.00922200896313
94211     0.00956589204985
94212     0.00974160751335
94213     0.00960988214677
94214     0.012189236958
94215     0.0101309503068
94216     0.0109061257209
94217     0.00965741336976
94218     0.0113790513798
94219     0.00940125065349
94220     0.110349708118
94221     0.011702706159
94222     nan
94223     nan
94224     nan
94225     nan
94226     0.0158677335042
94227     0.00962339830457
94228     0.00990559699383
94229     0.00945646879148
94230     nan
94231     nan
94232     0.0099579692577
94233     0.0098038009569
94234     nan
94235     0.00975313758139
94236     0.00974060258115
94237     nan
94238     0.00969558289478
94239     0.00998241801217
94240     0.00949187609407
94241     nan
94242     0.00900498343562
94243     0.00913609838674
94244     0.0108812062468
94245     0.0090308346624
94246     0.00933844153037
94247     0.00974309032087
94248     0.00947774114146
94249     0.0109840792148
94250     0.0102689371907
94251     0.00999728194582
94252     0.0101003103865
94253     0.0103585551413
94254     nan
94255     nan
94256     0.00863322340187
94257     0.00875205737202
94258     nan
94259     0.00906276040116
94260     nan
94261     0.00926812207185
94262     0.00929336658462
94263     0.00934821736091
94264     0.00938478972051
94265     0.00944438853843
94266     0.00948977078244
94267     0.00991112402324
94268     0.009620465494
94269     nan
94270     0.00948896331283
94271     0.00953692108473
94272     0.00952339809942
94273     0.00995853820123
94274     0.00964917231114
94275     nan
94276     0.0111615789825
94277     0.00627060396197
94278     0.00628099186517
94279     0.0061321731601
94280     0.00616432876187
94281     0.00630627299507
94282     0.00624890388732
94283     0.00622625017123
94284     0.00646279827335
94285     0.00643786885415
94286     0.00891250827682
94287     0.0112662158373
94288     0.0131729697119
94289     0.0122928148043
94290     0.0117437370051
94291     0.0126625323652
94292     0.0134614368252
94293     0.098171718873
94294     0.00734458547713
94295     0.00856098483299
94296     nan
94297     0.0109289547573
94298     0.00819114775936
94299     0.00625482945512
94300     0.00609458073981
94301     0.00623083652532
94302     nan
94303     nan
94304     nan
94305     nan
94306     nan
94307     nan
94308     nan
94309     nan
94310     0.00979548546281
94311     nan
94312     nan
94313     0.00988745873806
94314     0.00965863514397
94315     0.00998574399797
94316     0.00981054284829
94317     nan
94318     0.00986902762305
94319     0.0104337047175
94320     0.0103504280729
94321     0.0106869588306
94322     nan
94323     0.0103404814902
94324     0.0105152428912
94325     0.0107280796033
94326     0.0103077129532
94327     nan
94328     nan
94329     0.0126557405242
94330     nan
94331     0.00949017787495
94332     0.0387487285441
94333     0.00990342243682
94334     0.0100256749743
94335     0.0100680237138
94336     nan
94337     0.0103423422858
94338     0.0101013914272
94339     0.0103735663357
94340     0.010166776143
94341     nan
94342     0.0100352030345
94343     0.0148983328919
94344     0.0100350192445
94345     nan
94346     nan
94347     0.0120561104938
94348     0.0111302860055
94349     nan
94350     0.0152413123908
94351     0.0155382053853
94352     0.0144006881028
94353     0.0156578418742
94354     0.0176384213255
94355     0.016009182511
94356     0.015334967689
94357     0.0124227920677
94358     0.013641551991
94359     nan
94360     0.0138496221846
94361     0.0141938311931
94362     0.00940556696816
94363     0.00950329982547
94364     0.0100221007204
94365     nan
94366     0.0096822569894
94367     0.00950667199297
94368     0.0102444077062
94369     0.0104124991214
94370     0.0101005289801
94371     0.010037225655
94372     0.0113671061844
94373     0.0117875950917
94374     0.0102484933665
94375     0.0101642642501
94376     0.010324145813
94377     0.0101510643064
94378     0.00996036505153
94379     0.00989438712726
94380     0.0348647245331
94381     0.00993561218383
94382     nan
94383     0.0120988042049
94384     0.011012073169
94385     0.00861708971556
94386     0.00848799069048
94387     0.0116494869683
94388     0.0117544716527
94389     0.0114838385196
94390     0.00846186473521
94391     0.0119464424761
94392     0.00880640938458
94393     0.0123497468275
94394     0.00876156723309
94395     0.0128633552515
94396     0.0096163759828
94397     0.0123278060934
94398     0.0138879391806
94399     0.0101604563144
94400     0.0130638039702
94401     0.0149678336293
94402     0.00868543489816
94403     0.0125514945415
94404     0.00841386398652
94405     0.00857846329967
94406     0.00860927918151
94407     nan
94408     0.0109692433122
94409     0.00862106383419
94410     0.00931561063982
94411     0.00952773053143
94412     0.00991883982358
94413     0.0102472527297
94414     0.0104679269324
94415     0.0105982217429
94416     0.0103772329266
94417     0.0100860002621
94418     0.00980619417684
94419     0.00995454013636
94420     0.00996135250288
94421     nan
94422     0.0105177154286
94423     0.0105377311459
94424     0.00994955197517
94425     0.0103115046895
94426     0.00993764688154
94427     0.00964048594494
94428     0.00998799633595
94429     0.00925838896097
94430     0.0114817135675
94431     0.0116489357679
94432     0.00958157613659
94433     0.0121442054924
94434     0.00899911814358
94435     0.00976799811118
94436     nan
94437     0.00905951530915
94438     nan
94439     nan
94440     nan
94441     0.00975802992845
94442     0.00975018376752
94443     nan
94444     nan
94445     0.056483198553
94446     0.00960820853167
94447     0.0508207766357
94448     0.0142167663418
94449     0.0136802992368
94450     nan
94451     0.0116702128945
94452     0.00691461998062
94453     0.0104642524765
94454     0.0105092979386
94455     nan
94456     nan
94457     0.0127664049659
94458     0.0586794080932
94459     0.0435006378833
94460     0.0096536535545
94461     nan
94462     nan
94463     0.00950029882394
94464     nan
94465     0.00986502533644
94466     0.0103430604022
94467     0.010673420222
94468     0.0136645971413
94469     0.0134589541116
94470     0.0149805379144
94471     0.0145918119507
94472     nan
94473     0.0119914290272
94474     0.0127972913388
94475     nan
94476     0.011914227984
94477     0.0116476337073
94478     0.0115679134187
94479     0.0114929609192
94480     nan
94481     0.0112522068708
94482     0.0109559501868
94483     0.0110192000864
94484     0.0107808068967
94485     0.0108163296059
94486     0.0343993268827
94487     0.0355196404285
94488     0.0363502676302
94489     0.010416788924
94490     0.0670281497607
94491     0.0102427308011
94492     0.0123724063602
94493     0.0100307670842
94494     0.0134806958124
94495     0.0135325431443
94496     0.0128005576782
94497     0.0125775030753
94498     0.0128159050361
94499     0.013087081809
94500     nan
94501     0.0170594874939
94502     0.0152691034571
94503     0.014938622577
94504     0.0153520104991
94505     nan
94506     nan
94507     0.0218372922947
94508     nan
94509     nan
94510     0.0162536404386
94511     0.0126912116936
94512     nan
94513     nan
94514     0.0115117622815
94515     0.0121826469374
94516     0.0119231730701
94517     0.0118427244679
94518     0.0119440974541
94519     0.0114532707602
94520     0.011924574865
94521     0.0116171322595
94522     nan
94523     nan
94524     0.0166053899796
94525     0.0178236032464
94526     0.0172228902716
94527     0.0185250698398
94528     0.0180128512028
94529     0.0172582345152
94530     0.0154168352479
94531     0.0182994777885
94532     0.0218401386643
94533     0.0141848517151
94534     0.0156188909239
94535     0.0153846586973
94536     0.0150178628248
94537     0.0137788658251
94538     nan
94539     nan
94540     nan
94541     nan
94542     nan
94543     nan
94544     nan
94545     0.0119470647984
94546     0.0137123954888
94547     0.0146922241131
94548     0.0136561099396
94549     0.00780797063437
94550     0.0131556183214
94551     nan
94552     0.023238049215
94553     0.0202273525392
94554     nan
94555     0.0119382695019
94556     0.0153856977694
94557     0.0166096609138
94558     0.0307879685634
94559     nan
94560     nan
94561     0.0112453758263
94562     0.0136070253097
94563     0.0114877191659
94564     0.0113155551446
94565     0.0114160862418
94566     0.0121357373712
94567     0.0119463000248
94568     0.0112243462671
94569     0.0111532452109
94570     nan
94571     0.0135696174762
94572     0.0107690944581
94573     0.0112349995361
94574     0.25855873672
94575     0.011263125999
94576     0.0114085702746
94577     0.0142991533832
94578     0.0141998788222
94579     0.0111684470967
94580     0.0119916620691
94581     0.0141379419258
94582     0.0117458749288
94583     0.0114176576597
94584     0.0114101369181
94585     0.0115552043571
94586     0.0116488822188
94587     nan
94588     0.0188191084365
94589     0.0131395731178
94590     0.0142850579817
94591     nan
94592     0.0144512239097
94593     nan
94594     0.0126033330294
94595     0.0110095847751
94596     0.0108393240952
94597     0.011103051958
94598     0.010883956644
94599     0.0111283437147
94600     0.0107788741434
94601     0.0142745080799
94602     0.0336189770789
94603     0.0110337936147
94604     nan
94605     0.012356365034
94606     0.0115149388952
94607     0.0110333188761
94608     0.0122870486295
94609     nan
94610     0.0119983978887
94611     0.156064772897
94612     0.0106968113199
94613     0.0108737002565
94614     0.0106973132387
94615     0.0105121993406
94616     0.0106851593022
94617     0.0106203015155
94618     0.0104448448633
94619     0.0104485647617
94620     0.0108605860063
94621     0.0105913384359
94622     nan
94623     0.0106499256568
94624     0.0105020119472
94625     0.00990763921138
94626     0.00988731245529
94627     0.00999479613303
94628     0.0100028344286
94629     0.0101611979849
94630     0.083430113457
94631     0.010508192545
94632     0.0102405984586
94633     0.0103165345587
94634     0.00995362218125
94635     0.0104419987318
94636     0.0107004761694
94637     0.010545244653
94638     nan
94639     0.0108269178179
94640     nan
94641     0.0124290140847
94642     0.0121716848102
94643     0.010698467205
94644     0.01063542179
94645     0.0108408232564
94646     nan
94647     nan
94648     0.0111230800797
94649     0.010681189757
94650     0.0111094694401
94651     0.0109584631376
94652     0.0104717549406
94653     0.0110223549897
94654     0.0104693179317
94655     0.0126119301796
94656     0.0126199704063
94657     0.0119485943387
94658     0.0131726081061
94659     0.0104629976561
94660     0.0101833740655
94661     0.0101591425086
94662     0.00989469438954
94663     0.0100682268373
94664     nan
94665     0.00925875976904
94666     0.00947939162148
94667     0.00975724706576
94668     nan
94669     0.00958190654821
94670     0.00948104562963
94671     0.0105634698377
94672     0.0107148291309
94673     nan
94674     0.0107872889845
94675     0.010911186101
94676     0.0110444120729
94677     0.0110319531017
94678     0.0110063777836
94679     0.0110425675733
94680     0.0112522066235
94681     0.0114157959388
94682     0.011020469849
94683     0.0107431519736
94684     0.0111058115387
94685     nan
94686     0.0140146218187
94687     0.0139706820945
94688     0.0139323769122
94689     nan
94690     0.0146825042188
94691     0.0123997409005
94692     0.0132270350233
94693     0.0143749937591
94694     0.00475714629512
94695     0.0130292215581
94696     0.0136990283623
94697     nan
94698     0.0141553654119
94699     nan
94700     0.0138216454163
94701     0.0129442523574
94702     0.0127869319709
94703     0.0128854460928
94704     0.0118442322442
94705     0.0133322117297
94706     0.0130927912438
94707     nan
94708     0.0122983270854
94709     0.0108427535855
94710     0.0111591093081
94711     0.0113300578406
94712     0.0108579882809
94713     0.0112009738119
94714     0.0111825771085
94715     0.0109842013064
94716     0.0109852794329
94717     nan
94718     0.00991844128777
94719     0.00978483180525
94720     0.00933293736155
94721     0.00942290185572
94722     0.00938362072321
94723     0.00938934361715
94724     nan
94725     0.00960403049903
94726     0.00915211098704
94727     0.00935136713012
94728     0.00942730829401
94729     0.00922540240648
94730     0.00889899867241
94731     0.0093141182159
94732     0.0092626399703
94733     nan
94734     nan
94735     0.0098132501588
94736     0.00883518390223
94737     0.00920327257805
94738     0.00911636321607
94739     nan
94740     nan
94741     nan
94742     0.00928401628478
94743     0.00912109439655
94744     0.00928058715783
94745     0.00869373891496
94746     nan
94747     0.0107267905658
94748     nan
94749     0.0118911997276
94750     0.0106054642474
94751     0.0116193649847
94752     0.0105275872315
94753     0.0120175456207
94754     0.0112000012014
94755     0.0120683574128
94756     0.0116122084702
94757     0.0129527779192
94758     0.0132008184038
94759     0.0133662618779
94760     0.0130326852499
94761     0.0131029542428
94762     0.0136360140661
94763     0.0126445280327
94764     0.0133061701065
94765     0.0128503980229
94766     0.0130820171324
94767     0.0133004811
94768     0.0147943118891
94769     0.0128079441211
94770     0.0132367375069
94771     0.0180304954191
94772     0.0131167752184
94773     0.013936190554
94774     nan
94775     0.0130477773471
94776     0.013159465572
94777     0.010573387252
94778     0.0108451248542
94779     0.0107555200082
94780     0.0104446807657
94781     0.0108861846318
94782     0.0104137881951
94783     0.0103991388763
94784     0.0102392670462
94785     0.010388574629
94786     nan
94787     0.0124214089163
94788     0.010047441476
94789     0.0122075563872
94790     0.00999029746805
94791     0.0097230406158
94792     0.010243361789
94793     nan
94794     0.011531297112
94795     nan
94796     0.0116422155827
94797     0.010935628096
94798     0.0113368605439
94799     nan
94800     0.0112231833478
94801     0.0116235007971
94802     0.0115011610564
94803     0.0129488037687
94804     0.0115357395993
94805     0.0121733745513
94806     0.0108742419923
94807     0.0110270316319
94808     0.0120627043719
94809     0.0115372619736
94810     0.0125467950751
94811     0.0122272775397
94812     0.0121779063139
94813     0.0123809720575
94814     nan
94815     nan
94816     0.011799446149
94817     0.0120276132906
94818     0.0120909639851
94819     0.0122628544425
94820     0.0121136686673
94821     0.0120478003661
94822     0.0122485057727
94823     0.0122760188323
94824     0.0120798959668
94825     0.011851822115
94826     0.0120889122866
94827     0.0119591515099
94828     0.0115791255571
94829     0.0111041414093
94830     0.0110902725282
94831     0.0108367110155
94832     nan
94833     nan
94834     0.0114523256122
94835     nan
94836     0.011816156732
94837     0.0110667760678
94838     0.00790227718952
94839     0.0130078141544
94840     0.0108528135427
94841     0.0109976874733
94842     0.0334363244176
94843     0.0621538251083
94844     nan
94845     0.0885285687755
94846     0.0108885524104
94847     0.0105947941817
94848     nan
94849     nan
94850     0.0123501382086
94851     0.0105290770754
94852     0.0306646753561
94853     nan
94854     nan
94855     nan
94856     0.0106164485722
94857     0.0171772093695
94858     0.120372952072
94859     nan
94860     nan
94861     0.0274161314247
94862     0.246609958965
94863     0.00947110167531
94864     0.0383405881276
94865     0.0293771344603
94866     0.023851343255
94867     0.0286093981289
94868     0.00924686842772
94869     0.0284963709224
94870     0.0091265688996
94871     0.0768113806081
94872     0.00936757331538
94873     nan
94874     0.0158793517784
94875     0.00907130803328
94876     nan
94877     nan
94878     0.0240211546238
94879     0.0113884251583
94880     0.0115799436666
94881     0.0116192051161
94882     0.0187739315809
94883     0.10174776233
94884     nan
94885     0.0162635694798
94886     0.0597328461192
94887     0.0113243374746
94888     0.0117644773459
94889     0.0108168821636
94890     nan
94891     nan
94892     0.0107301533895
94893     0.0108430951371
94894     0.0113841276548
94895     0.0152454515673
94896     0.0104825168632
94897     0.0357516297605
94898     0.0100221718024
94899     nan
94900     0.0227832548384
94901     0.076671511861
94902     0.0201801063141
94903     0.0366757228913
94904     0.0142972452049
94905     0.0108805369133
94906     0.0105467553479
94907     0.0105100598803
94908     0.010646062324
94909     0.0110796697699
94910     0.0107615584974
94911     0.0171782028962
94912     0.011506157709
94913     0.0453213612816
94914     0.0117138602094
94915     0.0128238020955
94916     nan
94917     0.945824183315
94918     0.0128030809212
94919     0.0121259759538
94920     nan
94921     0.0159236116935
94922     0.0222480796039
94923     0.0137891943285
94924     0.0117645255995
94925     0.0100260971738
94926     nan
94927     nan
94928     nan
94929     nan
94930     nan
94931     0.00878699298505
94932     0.011470357933
94933     nan
94934     nan
94935     0.0121443751747
94936     0.0108380849046
94937     0.0104066638214
94938     0.0123172907339
94939     0.0103178518943
94940     0.0129324148685
94941     0.0116930369921
94942     0.0742808561477
94943     0.0107870029625
94944     nan
94945     0.00969689921451
94946     0.00980291004747
94947     0.00959659122049
94948     0.0100241059015
94949     0.0103741238614
94950     0.0100789814202
94951     nan
94952     nan
94953     0.0107522262531
94954     0.0124238281987
94955     0.0103658822986
94956     0.0108143282553
94957     0.012665326384
94958     0.0129436336496
94959     0.0129557060267
94960     0.0132681560812
94961     nan
94962     0.0110701640606
94963     nan
94964     0.0111823011399
94965     0.0109870427514
94966     0.0114643762989
94967     0.00993841874725
94968     0.0109274440284
94969     0.0103536225006
94970     nan
94971     0.0110468381586
94972     0.0112614759909
94973     0.00419704112643
94974     0.0112426748242
94975     nan
94976     0.0108052704674
94977     nan
94978     0.0108586453425
94979     0.0144455681404
94980     0.0107384406696
94981     0.0107572065039
94982     nan
94983     nan
94984     nan
94985     nan
94986     0.0215555835493
94987     nan
94988     0.0188332822885
94989     0.0692532435118
94990     nan
94991     0.0170411865903
94992     0.0162195625738
94993     0.0163551828881
94994     0.0158344243209
94995     0.0149180379824
94996     0.0130316404511
94997     0.013979147052
94998     0.0128517494234
94999     0.0392259519432
95000     0.012556363586
95001     0.0126848507556
95002     0.00988653222351
95003     0.0100734786322
95004     0.00943669238374
95005     0.00968373117578
95006     nan
95007     nan
95008     0.00954000897863
95009     0.0131276254216
95010     0.0216185357675
95011     0.00983985441599
95012     0.0100503433267
95013     0.0100620002704
95014     0.0109113964774
95015     0.0260481680894
95016     nan
95017     0.15191375143
95018     0.0302706374584
95019     0.0700936474082
95020     0.0126673277542
95021     nan
95022     0.0931482618161
95023     nan
95024     0.0131099234645
95025     0.034097301622
95026     0.0316023303789
95027     0.0126978786793
95028     0.0240871565663
95029     0.0134758536112
95030     0.0613701935438
95031     0.0139932092389
95032     0.0588755509109
95033     0.00934097013639
95034     0.015164749201
95035     0.300082838075
95036     0.172379228352
95037     0.0274840888412
95038     0.0119226445681
95039     0.0037720494729
95040     0.818232777982
95041     0.0114478625945
95042     0.0126152441877
95043     0.00807010834298
95044     0.358489504316
95045     nan
95046     0.0198022295877
95047     0.00786725275798
95048     nan
95049     0.0163218012744
95050     0.0184579362391
95051     nan
95052     0.0151636523754
95053     nan
95054     0.0167583874603
95055     nan
95056     nan
95057     0.0213718622235
95058     0.0124394176915
95059     0.0147980564948
95060     nan
95061     0.115072670609
95062     0.0159943956235
95063     0.0165036237078
95064     0.0159815158715
95065     nan
95066     nan
95067     0.0133470012624
95068     0.0493184366383
95069     nan
95070     0.0203941467469
95071     nan
95072     0.0103367654987
95073     0.0105271423098
95074     0.0115537800974
95075     0.0173696433368
95076     0.0119707449359
95077     0.0121557797471
95078     0.0122456571808
95079     0.0123811566891
95080     0.0166335452618
95081     0.0294663905418
95082     nan
95083     0.0247897479038
95084     nan
95085     0.0133112469102
95086     0.0118013471788
